name,index,x1,y1,x2,y2,label,remarks
(2)000000010956.jpg,2,319,120,339,145,1,2
(3)000000010956.jpg,3,514,377,556,426,0,2
(4)000000010956.jpg,4,315,136,329,155,0,0
(0)up4210.jpg,0,77,170,113,214,0,2
(1)up4210.jpg,1,400,89,453,149,1,2
(0)000000038011.jpg,0,199,326,211,341,0,2
(1)000000038011.jpg,1,445,338,456,354,0,2
(2)000000038011.jpg,2,472,380,493,402,0,1
(0)000000076227.jpg,0,95,228,131,279,0,2
(1)000000076227.jpg,1,203,96,308,246,1,2
(2)000000076227.jpg,2,124,244,148,282,0,2
(0)up4491.jpg,0,11,260,24,276,0,2
(1)up4491.jpg,1,66,258,80,275,0,2
(2)up4491.jpg,2,143,75,201,142,1,2
(3)up4491.jpg,3,312,268,324,281,0,2
(4)up4491.jpg,4,15,219,27,233,0,2
(5)up4491.jpg,5,268,268,279,280,0,2
(6)up4491.jpg,6,445,268,459,285,0,2
(7)up4491.jpg,7,341,263,353,278,0,2
(8)up4491.jpg,8,435,214,447,228,0,2
(0)000000009279.jpg,0,298,120,355,194,1,2
(1)000000009279.jpg,1,18,160,92,227,1,2
(2)000000009279.jpg,2,228,190,245,211,0,2
(3)000000009279.jpg,3,241,171,256,189,0,2
(4)000000009279.jpg,4,182,179,195,194,0,2
(0)000000091223.jpg,0,40,90,57,114,0,2
(1)000000091223.jpg,1,96,51,158,137,1,2
(2)000000091223.jpg,2,305,96,359,158,1,2
(3)000000091223.jpg,3,203,92,232,130,0,2
(4)000000091223.jpg,4,263,73,296,117,0,2
(5)000000091223.jpg,5,442,106,466,137,0,2
(6)000000091223.jpg,6,153,73,190,124,0,2
(7)000000091223.jpg,7,5,93,33,138,0,2
(0)up0362.jpg,0,352,72,374,100,0,2
(1)up0362.jpg,1,446,81,464,108,0,2
(2)up0362.jpg,2,179,41,214,89,0,2
(3)up0362.jpg,3,532,73,554,105,0,2
(4)up0362.jpg,4,354,141,407,205,1,2
(5)up0362.jpg,5,267,30,286,56,0,2
(6)up0362.jpg,6,522,161,573,216,1,2
(7)up0362.jpg,7,47,155,98,220,1,2
(8)up0362.jpg,8,200,194,246,246,1,2
(9)up0362.jpg,9,40,0,62,18,0,2
(0)000000027054.jpg,0,497,125,520,155,0,2
(1)000000027054.jpg,1,481,208,524,263,1,2
(0)000000038657.jpg,0,173,3,194,32,0,2
(1)000000038657.jpg,1,413,3,436,37,0,2
(2)000000038657.jpg,2,493,5,520,41,0,2
(3)000000038657.jpg,3,602,20,627,54,0,2
(4)000000038657.jpg,4,245,6,267,35,0,2
(5)000000038657.jpg,5,290,160,322,207,1,2
(6)000000038657.jpg,6,326,12,349,42,0,2
(7)000000038657.jpg,7,98,0,122,20,0,2
(0)up1724.jpg,0,376,126,423,190,1,2
(1)up1724.jpg,1,263,52,296,96,1,2
(2)up1724.jpg,2,109,124,147,161,1,2
(0)up2322.jpg,0,48,35,100,108,1,2
(1)up2322.jpg,1,212,67,260,132,1,2
(2)up2322.jpg,2,377,68,423,130,1,2
(0)000000106766.jpg,0,310,78,356,153,1,2
(1)000000106766.jpg,1,461,10,496,48,0,2
(2)000000106766.jpg,2,176,75,209,126,0,2
(0)up0349.jpg,0,189,70,243,152,1,2
(1)up0349.jpg,1,265,61,308,128,0,2
(0)000000025209.jpg,0,324,148,341,169,1,2
(1)000000025209.jpg,1,148,170,168,197,1,2
(2)000000025209.jpg,2,388,155,407,179,1,2
(3)000000025209.jpg,3,518,233,555,284,1,2
(4)000000025209.jpg,4,493,196,519,228,1,2
(5)000000025209.jpg,5,114,262,151,308,1,2
(0)000000010426.jpg,0,240,177,282,225,1,2
(1)000000010426.jpg,1,355,161,366,176,0,1
(2)000000010426.jpg,2,397,203,405,213,0,1
(0)000000068769.jpg,0,350,158,384,202,1,2
(1)000000068769.jpg,1,239,170,252,186,0,2
(2)000000068769.jpg,2,155,170,166,187,0,2
(3)000000068769.jpg,3,22,285,35,302,0,2
(4)000000068769.jpg,4,442,147,492,201,1,2
(0)up1884.jpg,0,122,63,150,96,1,2
(1)up1884.jpg,1,316,59,330,76,0,2
(0)up0182.jpg,0,41,19,59,45,0,2
(1)up0182.jpg,1,139,21,155,42,0,2
(2)up0182.jpg,2,240,115,361,291,1,2
(3)up0182.jpg,3,48,94,90,149,0,2
(4)up0182.jpg,4,114,112,129,130,0,2
(5)up0182.jpg,5,201,29,215,48,0,2
(0)000000079056.jpg,0,402,87,461,163,1,2
(1)000000079056.jpg,1,510,153,565,221,1,2
(2)000000079056.jpg,2,164,76,228,163,1,2
(3)000000079056.jpg,3,281,117,337,190,1,2
(0)up2899.jpg,0,220,118,250,156,1,2
(1)up2899.jpg,1,328,119,358,158,1,2
(2)up2899.jpg,2,113,65,147,109,1,2
(0)000000027196.jpg,0,216,142,255,183,1,2
(1)000000027196.jpg,1,284,137,315,176,0,2
(2)000000027196.jpg,2,331,55,343,71,0,1
(0)up3034.jpg,0,86,127,97,141,0,2
(1)up3034.jpg,1,322,142,335,155,0,1
(0)up2787.jpg,0,244,97,302,169,1,2
(1)up2787.jpg,1,4,81,41,151,0,2
(0)000000034771.jpg,0,341,20,356,37,0,2
(1)000000034771.jpg,1,370,22,386,43,0,2
(2)000000034771.jpg,2,77,105,99,133,1,2
(3)000000034771.jpg,3,308,118,339,151,1,2
(4)000000034771.jpg,4,351,125,383,170,1,2
(5)000000034771.jpg,5,437,18,450,36,0,2
(6)000000034771.jpg,6,215,104,237,133,1,2
(7)000000034771.jpg,7,480,126,515,174,1,2
(8)000000034771.jpg,8,143,125,173,173,1,2
(0)up1319.jpg,0,286,134,304,155,1,2
(1)up1319.jpg,1,218,39,240,65,1,2
(2)up1319.jpg,2,167,61,189,87,1,2
(3)up1319.jpg,3,344,111,362,130,1,2
(4)up1319.jpg,4,361,212,384,239,1,2
(5)up1319.jpg,5,291,256,309,276,1,2
(0)000000002246.jpg,0,283,288,342,362,1,2
(1)000000002246.jpg,1,353,1,406,58,0,2
(2)000000002246.jpg,2,215,443,233,465,0,0
(0)000000033030.jpg,0,382,333,392,348,0,2
(1)000000033030.jpg,1,359,334,370,348,0,2
(2)000000033030.jpg,2,603,343,613,354,0,1
(3)000000033030.jpg,3,20,345,27,355,0,1
(0)000000036637.jpg,0,14,181,20,191,0,1
(1)000000036637.jpg,1,86,177,94,189,0,1
